comp.no,outcome.no,method,sm,model,common,random,outclab,k,event.e.pooled,n.e.pooled,event.c.pooled,n.c.pooled,TE.pooled,lower.pooled,upper.pooled,level.ma,weight.pooled,Z.pooled,pval.TE.pooled,cd,cd_num,meta_id,total_n,cer,first_check,mh_te,mh_lower,mh_upper,mh_tau2,mh_I2,mhe_te,mhe_lower,mhe_upper,mhe_tau2,mhe_I2,ivf_te,ivf_lower,ivf_upper,ivf_tau2,ivf_I2,ivr_te,ivr_lower,ivr_upper,ivr_tau2,ivr_I2,ivrTACC_te,ivrTACC_lower,ivrTACC_upper,ivrTACC_tau2,ivrTACC_I2,peto_te,peto_lower,peto_upper,peto_tau2,peto_I2,log_te,log_lower,log_upper,log_tau2,log_I2,bayesf_te,bayesf_lower,bayesf_upper,bayesr_te,bayesr_lower,bayesr_upper,ROR_mh,ROR_mhe,ROR_log,ROR_TACC,ROR_peto,ROR_bayesf,ROR_bayesr
1,22,MH,RR,Fixed,TRUE,FALSE,1.22 Thrombophlebitis,5,30,325,1,325,10.666666666666666,3.302613920933927,34.450826073428296,0.95,100,3.9572159530830606,7.582837326814784e-5,CD002864,1111,11110122,650,0.003076923076923077,0,11.840021311322909,3.8087745263594486,36.80609174483613,2.232199250894316,1.2503205870867753,30.194630872483224,4.885954337216224,186.5993152209784,2.232199250894316,1.2503205870867753,6.508593244906325,1.724081004340913,24.57064715693822,2.232199250894316,1.2503205870867753,6.479463817564055,1.3821103699777617,30.376337718815662,2.232199250894316,1.2503205870867753,6.479463817564055,1.3821103699777617,30.376337718815662,2.232199250894316,1.2503205870867753,9.468218269491004,4.376400116528324,20.48422329122818,1.0397058394206837,1,47.32752471724563,6.213834636053001,360.4689739996472,1,1,60.5965735969922,11.592191190018532,1397.6386355635248,35.776655951783795,5.062006835473938,569.6975294073122,1.8273149823335457,4.660050850293174,7.304234740682347,1,1.461265705940861,9.352096917762156,5.521545757351567
6,2,MH,RR,Fixed,TRUE,FALSE,6.2 Uterine hyperstimulation with fetal heart rate changes,3,9,199,0,191,6.764705882352941,1.2330004497532516,37.113729912992525,0.95,100,2.2011219947716616,0.02772738859523164,CD002864,1111,11110602,390,0,0,7.247905513098206,1.2761453733790937,41.16469441698481,1,1,Inf,NA,NA,1,1,6.3939022778111845,1.0873613713946593,37.59742383138318,1,1,6.3939022778111845,1.0873613713946593,37.59742383138318,1,1,6.430463365583568,1.0814769457830467,38.235543769425554,1,1,7.352939719726346,1.9622557310800868,27.55284220378855,1,1,52676485419.478264,0,Inf,1,1,525.2146913806978,8.474123805672008,1537463.7058213144,44.30382917965214,2.6462293470580676,8711.587712769386,1.133565262367346,Inf,8238550282.865901,1.00571811801054,1.149992508525399,82.14305889587256,6.929075117929173
6,3,MH,RR,Fixed,TRUE,FALSE,6.3 Caesarean section,5,18,290,8,282,2.06930693069307,0.9531460414376676,4.492523692335348,0.95,100,1.838636629317325,0.06596864992293604,CD002864,1111,11110603,572,0.028368794326241134,0,2.1778829818560714,0.9559377094715418,4.961802673607675,1.000001664923415,1.0194778573526426,2.336419292220397,0.9832273865133639,5.551976260971921,1.000001664923415,1.0194778573526426,1.564265216817731,0.6131828668457199,3.9905317008172094,1.000001664923415,1.0194778573526426,1.564265394821337,0.6131821228779345,3.990537450686017,1.000001664923415,1.0194778573526426,1.5561779815998524,0.6089680550429865,3.9767109134242613,1.0000026642081972,1.016401071069039,2.2197232520712085,1.0016721298642668,4.918946198945604,1.841252185641647,1.426813507399801,2.100904377747999,0.6203443536263927,7.115079195351156,1.673041537936033,1,2.4285744689947113,1.0464340643612324,6.106999535950878,2.085136102810546,0.5043315022413075,8.193732496816473,1.3922720460774618,1.493620775576418,1.3430613402963851,0.9948298969930175,1.4190195982215248,1.552533525982713,1.3329810335980108
6,4,MH,RR,Fixed,TRUE,FALSE,6.4 Serious neonatal morbidity or perinatal death,2,2,289,0,291,2.894736842105264,0.3073688860191458,27.262035183742064,0.95,100,0.928936747450728,0.352921878406536,CD002864,1111,11110604,580,0,0,2.9632931305715786,0.3019019690701814,29.085951988777563,1,1,Inf,NA,NA,1,1,2.963836719800789,0.302023457408343,29.084920015874385,1,1,2.963836719800789,0.302023457408343,29.084920015874385,1,1,3.0381706663700876,0.30524505320402023,30.239576042603964,1,1,7.136625105129898,0.4459858912639107,114.19961682382423,1,1,7314662931.767828,0,Inf,1,1,41.38678764998317,0.6080227310404688,1360699.768455081,4.094115920827182,0.22456438063482306,301.2830524758568,0.999816592720652,Inf,2467970952.2795424,1.0250803109606845,2.4079009000231224,13.963922969671872,1.381356770929798
6,6,MH,RR,Fixed,TRUE,FALSE,6.6 Cervix unfavourable/unchanged after 12 to 24 hours,2,4,64,3,64,1.2857142857142858,0.33009214571172024,5.007878090905761,0.95,100,0.36226226565834985,0.717156054202025,CD002864,1111,11110606,128,0.046875,0,1.303951367781155,0.3103967652624977,5.477792811727393,1.0149665157464025,1.0082139826389185,1.352112676056338,0.29230986505741174,6.254351656565401,1.0149665157464025,1.0082139826389185,1.3721762530779653,0.2938676014237066,6.407197188084416,1.0149665157464025,1.0082139826389185,1.366199871161914,0.2890716762257631,6.456883331956415,1.0149665157464025,1.0082139826389185,1.366199871161914,0.2890716762257631,6.456883331956415,1.0149665157464025,1.0082139826389185,1.3480276631937744,0.2963837101603823,6.13116888155674,3.6681341050348406,1.4276142751799148,1.356357564862807,0.2907010131911027,6.328515417148433,1,1,1.3953144090761143,0.28025577120032596,7.5077276664497115,1.156309253042804,0.10862125442043932,10.114892108524316,0.9544367521219143,0.9896887743858478,0.9927958518318871,1,0.9866987193076774,1.0213105992239913,0.8463690250968886
6,13,MH,RR,Fixed,TRUE,FALSE,6.13 Apgar score < 7 at 5 minutes,4,8,289,7,291,1.1445980542754737,0.4585389439481542,2.8571285452241324,0.95,100,0.2893644450348582,0.7723025008182667,CD002864,1111,11110613,580,0.024054982817869417,0,1.1522546894070596,0.4425574289233543,3.0000419888793677,1,1,1.1373626373626373,0.3981900942866255,3.2486839512821692,1,1,1.1188725359916973,0.4161224832032767,3.0084309363907846,1,1,1.1188725359916973,0.4161224832032767,3.0084309363907846,1,1,1.0965615787278973,0.40321981354874253,2.9821136152994696,1,1,1.134514618603125,0.4020276500227606,3.2015793434887487,1,1,1.1358646684026286,0.39997958341753254,3.2256360034722205,1,1,1.0935249482727687,0.37865253735510745,3.1791288743704444,1.1544005611072752,0.251439401576301,5.853391360289594,1.0298355284820486,1.0165256548678725,1.0151868348398332,0.9800594289822074,1.0139802185756248,0.9773454196938867,1.03175341602615
6,16,MH,RR,Fixed,TRUE,FALSE,6.16 Perinatal death,2,2,279,0,271,2.894736842105264,0.3073688860191458,27.262035183742064,0.95,100,0.928936747450728,0.352921878406536,CD002864,1111,11110616,550,0,0,2.9632931305715786,0.3019019690701814,29.085951988777563,1,1,Inf,NA,NA,1,1,2.963836719800789,0.302023457408343,29.084920015874385,1,1,2.963836719800789,0.302023457408343,29.084920015874385,1,1,3.0381706663700876,0.30524505320402023,30.239576042603964,1,1,7.136625105129898,0.4459858912639107,114.19961682382423,1,1,7314662931.767828,0,Inf,1,1,168.39821809103648,0.734069668391512,310032837.90276474,4.152632143944045,0.21377874084712956,156.84417110838896,0.999816592720652,Inf,2467970952.2795424,1.0250803109606845,2.4079009000231224,56.817643484204886,1.4011001740416926
6,19,MH,RR,Fixed,TRUE,FALSE,6.19 Nausea,3,11,190,5,182,1.9991967871485945,0.739166429211132,5.40715546025378,0.95,100,1.3646097405691324,0.17237574166519784,CD002864,1111,11110619,372,0.027472527472527472,0,2.0740662865686863,0.7307298659275444,5.886923693231612,1,1,2.184220546797654,0.7369655506618793,6.473598925714102,1,1,2.037365107075326,0.7020871062410939,5.912167511167291,1,1,2.037365107075326,0.7020871062410939,5.912167511167291,1,1,2.037365107075326,0.7020871062410939,5.912167511167291,1,1,2.0859018179861657,0.764299199588097,5.692778949163971,1,1,2.181069535760762,0.7381041322693177,6.444977221842621,1,1,2.2358155783376557,0.7713276353629618,7.788869912999339,2.315191628171959,0.4912855994492128,12.135881471927311,1.0180140414528085,1.0720810615693432,1.0705344506914258,1,1.0238232758292967,1.097405453039887,1.1363656028719653
6,20,MH,RR,Fixed,TRUE,FALSE,6.20 Vomiting,3,20,215,10,207,1.8785442234447736,0.9141977305842456,3.86013690624944,0.95,100,1.715831971344862,0.08619280070436516,CD002864,1111,11110620,422,0.04830917874396135,0,1.9817759986201948,0.9119807591462685,4.306490097865284,1.5622481499624876,1.3928068964017335,2.03448275862069,0.9204580877604038,4.49680452609839,1.5622481499624876,1.3928068964017335,1.8894444987614376,0.8332485586631229,4.284436470706443,1.5622481499624876,1.3928068964017335,1.8761034110560033,0.5758126307520207,6.112689824777031,1.5622481499624876,1.3928068964017335,1.8761034110560033,0.5758126307520207,6.112689824777031,1.5622481499624876,1.3928068964017335,1.974917196123675,0.9349990742193092,4.17144576833042,1.536518362877201,1.451888420327671,1.998531610103416,0.8003533864192779,4.990456296376767,1.1147729855431578,1.3636032206618647,2.0669566955884626,0.9389118478574717,4.70241424619482,2.0651507216949234,0.5227213841496638,9.421296069707926,1.0563255665660303,1.084419305796976,1.0652566368814933,1,1.0526696899996852,1.1017285525988323,1.1007659330103297
6,22,MH,RR,Fixed,TRUE,FALSE,6.22 Thrombophlebitis,3,6,125,0,125,5,0.881221177874126,28.369722185195837,0.95,100,1.8171947869583709,0.06918729292031929,CD002864,1111,11110622,250,0,0,5.24829795754906,0.8934061479081181,30.83102966742338,1,1,Inf,NA,NA,1,1,5.067288886539388,0.8490233300164923,30.243475946823292,1,1,5.067288886539388,0.8490233300164923,30.243475946823292,1,1,5.067288886539388,0.8490233300164923,30.243475946823292,1,1,7.59358456227932,1.5160576521037,38.03452093294314,1,1,40026029911.81807,0,Inf,1,1,144413.7895394012,9.486760410853067,18970146672006.977,130.82880845856897,2.822509578969192,284734.27709248755,1.0357210877576961,Inf,7898904287.4863825,1,1.4985497634545204,28499.22172841145,25.81830469663949
11,3,MH,RR,Fixed,TRUE,FALSE,11.3 Caesarean section,4,7,235,11,245,0.7073170731707317,0.29865719199884894,1.6751561837517657,0.95,100,0.7871753847276483,0.431179211555358,CD002864,1111,11111103,480,0.044897959183673466,0,0.6854279658421971,0.2683294165953524,1.7508758537162545,1,1,0.6311200536552649,0.23282596054278598,1.7107736662923694,1,1,0.6932478263450261,0.2688483526023662,1.7875971493971263,1,1,0.6932478263450261,0.2688483526023662,1.7875971493971263,1,1,0.6737303678288384,0.2586898799541507,1.7546593187767219,1,1,0.6414465421642292,0.24448573286271094,1.682935284757475,1,1,0.6336599324172371,0.23484756596508863,1.7097256609877158,1,1,0.6042324603084419,0.21372571155574158,1.583228187656256,0.5320187882198261,0.10185167977049357,2.2199393988137683,0.9887199639066202,0.9103815831384366,0.9140453216536557,0.9718463473313886,0.9252773940108748,0.8715966171781667,0.7674294357686783
11,4,MH,RR,Fixed,TRUE,FALSE,11.4 Serious neonatal morbidity or perinatal death,2,2,202,1,212,2.061224489795918,0.29846838438196854,14.23482894555822,0.95,100,0.7336206919718172,0.4631799518882951,CD002864,1111,11111104,414,0.0047169811320754715,0,2.09953437414407,0.3081176628040286,14.306367730097223,1,1,3.0000000000000004,0.2069103033720184,43.4971089081933,1,1,1.9176270843809928,0.2055596172866254,17.889183115300575,1,1,1.9176270843809928,0.2055596172866254,17.889183115300575,1,1,1.7959997106412384,0.1499799995886814,21.50696739211646,1.3022182660760213,1.0821927025873022,2.5212340674128275,0.2506689540255062,25.358629860625772,18.00627866951405,1.6008673099314887,2.603196102212888,0.22366486756491044,30.298142128243303,1,1,3.1072533754425704,0.23766795356936404,103.6882230454468,2.3874459185958807,0.1204272434045374,91.25384979294304,1.0948606177106623,1.5644334732414338,1.35750903990449,0.9365740217530274,1.3147676563124253,1.6203637301282627,1.2450001035350127
11,22,MH,RR,Fixed,TRUE,FALSE,11.22 Thrombophlebitis,2,24,200,1,200,16.333333333333332,3.1891139874086285,83.6526316811124,0.95,100,3.3515180970051155,8.036978587398243e-4,CD002864,1111,11111122,400,0.005,0,19.211457848160226,4.031774503199081,91.54284604924803,2645.250697411008,2.2101953042366964,24.15436241610738,4.026173917572366,144.91008974606075,2645.250697411008,2.2101953042366964,8.870517769764936,1.21642040566587,64.68658790760963,2645.250697411008,2.2101953042366964,9.201814624778006,0.1165709694024427,726.3677468140203,2645.250697411008,2.2101953042366964,9.201814624778006,0.1165709694024427,726.3677468140203,2645.250697411008,2.2101953042366964,10.111033701310872,4.197595715644613,24.35513313681392,8.943844247256264,1.940022249796525,15.818959182797284,0.4633505492998273,540.0651191741231,57.025588896289484,1,58.48610091532418,9.458626708745996,1137.2881524461457,34.69504905754678,2.6402416038535925,901.2802479920213,2.087790140482612,2.6249564244715593,1.7191130041025922,1,1.0988086712901806,6.355931226634024,3.7704572926433846
1,9,MH,RR,Fixed,TRUE,FALSE,1.9 Uterine dehiscence/rupture,2,4,305,1,73,1.181818181818182,0.1622499278213207,8.608288666939538,0.95,100,0.16489132123457947,0.8690295236087143,CD002865,1112,11120109,378,0.0136986301369863,1,1.1893104855161158,0.15580691145139414,9.07828425441728,1,1,2.054335260115607,0.16224047119898594,26.012580768322113,1,1,1.1774429454102344,0.14956626045960417,9.269282292919057,1,1,1.1774429454102344,0.14956626045960417,9.269282292919057,1,1,1.470847335527655,0.1235637852168872,17.508300515652508,1,1,1.7378442210551892,0.21872612807499933,13.807689841331396,1,1,1.874402920199255,0.17717354817998698,19.83019668196923,1,1,2.5062205073385857,0.2812906587236488,49.435774377684126,2.568881544423055,0.17814538428583032,68.32930485738639,1.010079078695186,1.7447429347838619,1.591926748982467,1.2491877770053608,1.4759477118016149,2.128528195024677,2.1817460917633063
1,13,MH,RR,Fixed,TRUE,FALSE,1.13 Apgar score < 7 at 5 minutes,2,9,484,4,237,0.6390171808608904,0.2349083158653774,1.7383077986452191,0.95,100,0.877073221315434,0.3804468779772662,CD002865,1112,11120113,721,0.016877637130801686,0,0.6300201742423389,0.20521008427374898,1.9342393496747021,6.8745981136389105,1.7789820952613118,0.6117809298660363,0.19063077721791213,1.9633550867807303,6.8745981136389105,1.7789820952613118,0.4802755799057238,0.14951528865828706,1.5427494721356336,6.8745981136389105,1.7789820952613118,0.813562951935584,0.07243839610609178,9.137207784014967,6.8745981136389105,1.7789820952613118,0.8394165373771227,0.06844584916817939,10.294563246499653,8.152118925074625,1.7916056746123858,0.5249559589614483,0.12963758641987494,2.125762801203188,71.88640137171988,2.1377251577024823,0.5655802113906976,0.16250167580975616,1.9684780105974848,1,1,0.5796832226437856,0.16915710689605992,2.3456927274661754,0.712403042757703,0.12045557981467699,5.80761920266042,0.7743963423401099,0.7519773711555091,0.6951892414042459,1.0317782236519366,0.6452554872520954,0.7125241153922205,0.8756581664182139
1,23,MH,RR,Fixed,TRUE,FALSE,1.23 Uterine hyperstimulation,3,35,493,4,228,2.2817260690289287,0.9738299051463424,5.346183996376487,0.95,100,1.8989204692173949,0.05757493357839868,CD002865,1112,11120123,721,0.017543859649122806,0,2.410021551078213,0.9393501490373408,6.183214941322746,1.803978605292242,1.2204712386974514,2.6426671060833664,0.9573928597949244,7.29448664895094,1.803978605292242,1.2204712386974514,2.051358652442387,0.7805310959384967,5.391293624106717,1.803978605292242,1.2204712386974514,2.8395409186827067,0.6624866218238888,12.170800682246597,1.803978605292242,1.2204712386974514,2.8928494104603453,0.6543662270193752,12.788828894363123,1.8795472643424642,1.2358220663535566,2.3458710416177646,1.0421530762712314,5.280520749975287,1.9023068546133732,1.6073262123367413,2.9988420948829675,1.0137282615165464,8.871266838894654,1,1,3.1244492082879534,1.1335413462546342,9.972567666484297,4.141930160422943,0.9279178813594136,26.6618853845659,0.8487363345326425,0.9306670274395369,1.0561010320901318,1.0187736304227548,0.8261444750393099,1.1003360394388748,1.458661903116518
2,9,MH,RR,Fixed,TRUE,FALSE,2.9 Uterine dehiscence/rupture,2,4,305,1,73,1.181818181818182,0.1622499278213207,8.608288666939538,0.95,100,0.16489132123457947,0.8690295236087143,CD002865,1112,11120209,378,0.0136986301369863,0,1.1893104855161158,0.15580691145139414,9.07828425441728,1,1,2.054335260115607,0.16224047119898594,26.012580768322113,1,1,1.1774429454102344,0.14956626045960417,9.269282292919057,1,1,1.1774429454102344,0.14956626045960417,9.269282292919057,1,1,1.470847335527655,0.1235637852168872,17.508300515652508,1,1,1.7378442210551892,0.21872612807499933,13.807689841331396,1,1,1.874402920199255,0.17717354817998698,19.83019668196923,1,1,2.286752104954779,0.22928608454803764,77.2562933104335,2.239882106277874,0.16523197400656014,79.52741154138077,1.010079078695186,1.7447429347838619,1.591926748982467,1.2491877770053608,1.4759477118016149,1.942134108381828,1.902327509803436
2,38,MH,RR,Fixed,TRUE,FALSE,2.38 Apgar score < 7 at 5 minutes,2,9,484,4,237,0.6390171808608904,0.2349083158653774,1.7383077986452191,0.95,100,0.877073221315434,0.3804468779772662,CD002865,1112,11120238,721,0.016877637130801686,0,0.6300201742423389,0.20521008427374898,1.9342393496747021,6.8745981136389105,1.7789820952613118,0.6117809298660363,0.19063077721791213,1.9633550867807303,6.8745981136389105,1.7789820952613118,0.4802755799057238,0.14951528865828706,1.5427494721356336,6.8745981136389105,1.7789820952613118,0.813562951935584,0.07243839610609178,9.137207784014967,6.8745981136389105,1.7789820952613118,0.8394165373771227,0.06844584916817939,10.294563246499653,8.152118925074625,1.7916056746123858,0.5249559589614483,0.12963758641987494,2.125762801203188,71.88640137171988,2.1377251577024823,0.5655802113906976,0.16250167580975616,1.9684780105974848,1,1,0.5611487434063658,0.1695677228702964,2.2727564595369705,0.7625757418504824,0.12641923216127213,6.0466933150272215,0.7743963423401099,0.7519773711555091,0.6951892414042459,1.0317782236519366,0.6452554872520954,0.689742252976628,0.9373285005618855
2,40,MH,RR,Fixed,TRUE,FALSE,2.40 Uterine hyperstimulation,3,35,493,4,228,2.2817260690289287,0.9738299051463424,5.346183996376487,0.95,100,1.8989204692173949,0.05757493357839868,CD002865,1112,11120240,721,0.017543859649122806,0,2.410021551078213,0.9393501490373408,6.183214941322746,1.803978605292242,1.2204712386974514,2.6426671060833664,0.9573928597949244,7.29448664895094,1.803978605292242,1.2204712386974514,2.051358652442387,0.7805310959384967,5.391293624106717,1.803978605292242,1.2204712386974514,2.8395409186827067,0.6624866218238888,12.170800682246597,1.803978605292242,1.2204712386974514,2.8928494104603453,0.6543662270193752,12.788828894363123,1.8795472643424642,1.2358220663535566,2.3458710416177646,1.0421530762712314,5.280520749975287,1.9023068546133732,1.6073262123367413,2.9988420948829675,1.0137282615165464,8.871266838894654,1,1,3.226121295154885,1.1917606199618216,11.874452330576526,4.371241700495707,0.9758724179234918,31.78647295497708,0.8487363345326425,0.9306670274395369,1.0561010320901318,1.0187736304227548,0.8261444750393099,1.1361418579773512,1.5394184573059693
